Id,Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
554,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,77,4,1998,122290,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
555,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7250,77,4,1998,121545,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
556,TOYOTA Corolla 2.0 LB LINEA TERRA DSL 4/5-Doors,8950,76,5,1998,120263,Diesel,72,1,Black,0,2000,5,4,5,64,1135,0,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
557,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,71,10,1998,120000,Petrol,110,0,White,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
558,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,5750,73,8,1998,115877,Petrol,110,0,White,0,1600,4,4,5,69,1035,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
559,TOYOTA Corolla 1.6 HATCHBACK 2/3-Doors,6500,71,10,1998,115157,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
560,TOYOTA Corolla 1.3 16V WAGON LINEA TERRA Stationwagen,7600,77,4,1998,114258,Petrol,86,1,Blue,0,1300,5,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
561,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7450,74,7,1998,112307,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
562,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,7750,73,8,1998,111602,Petrol,86,1,Black,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
563,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9250,76,5,1998,110901,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
564,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,6500,72,9,1998,110634,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
565,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8700,75,6,1998,109540,Petrol,110,0,Grey,0,1600,5,4,5,85,1085,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
566,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,71,10,1998,107516,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
567,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,75,6,1998,107000,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0
568,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,8750,71,10,1998,106150,Petrol,86,0,Black,0,1300,3,4,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,5950,72,9,1998,105856,Petrol,86,0,White,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
570,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6500,80,1,1998,105135,Petrol,110,1,Silver,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
571,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7950,74,7,1998,104150,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
572,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,73,8,1998,103121,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
573,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,8950,75,6,1998,102005,Petrol,107,1,Grey,1,1600,5,4,5,85,1105,0,1,3,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
574,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6450,75,6,1998,101855,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
575,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8450,75,6,1998,101159,Petrol,110,1,Red,0,1600,5,4,5,85,1085,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
576,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,8050,74,7,1998,100732,Petrol,86,1,Blue,1,1300,4,4,5,69,1030,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
577,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,78,3,1998,100487,Petrol,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
578,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7795,75,6,1998,100192,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
579,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7950,73,8,1998,99971,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
580,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8950,69,12,1998,99374,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
581,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8750,79,2,1998,98742,Petrol,110,0,Silver,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
582,TOYOTA Corolla 1.6 16v Liftback Linea Terra 4/5-Doors,7950,77,4,1998,98000,Petrol,110,1,Green,0,1600,5,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
583,TOYOTA Corolla 1.6 LINEA TERRA 4/5-Doors,8900,78,3,1998,97534,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
584,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8900,73,8,1998,97085,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
585,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6495,74,7,1998,96302,Petrol,86,1,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
586,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9250,74,7,1998,96000,Petrol,110,1,Black,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
587,TOYOTA Corolla 1.6 Terra Stationwagen,6990,79,2,1998,95700,Petrol,110,0,Red,0,1600,5,4,5,85,1085,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
588,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,6950,79,2,1998,95000,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
589,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,80,1,1998,94079,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
590,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7200,79,2,1998,93090,Petrol,86,1,Silver,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
591,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8950,79,2,1998,93039,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
592,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6250,80,1,1998,92830,Petrol,86,1,Silver,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
593,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,9900,80,1,1998,92255,Petrol,107,0,Grey,1,1600,5,4,5,85,1105,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
594,TOYOTA Corolla 1.3 Linea Luna Hatchback 2/3-Doors,8950,72,9,1998,91921,Petrol,86,1,Blue,0,1300,3,4,5,69,1020,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
595,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7950,78,3,1998,91399,Petrol,110,1,Blue,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
596,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,71,10,1998,90370,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
597,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6950,77,4,1998,90305,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
598,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,6750,77,4,1998,90000,Petrol,86,1,Green,0,1300,3,4,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
599,TOYOTA Corolla 1.6 LB LINEA TERRA 4/5-Doors,7500,78,3,1998,89953,Petrol,110,0,Green,0,1600,5,4,5,19,1114,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,79,2,1998,89739,Petrol,86,1,Blue,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
601,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,75,6,1998,89507,Petrol,86,0,Green,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
602,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,74,7,1998,88700,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
603,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,6950,73,8,1998,88186,Diesel,72,1,Blue,0,2000,3,4,5,185,1115,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
604,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7450,78,3,1998,87743,Petrol,110,0,Black,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
605,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,73,8,1998,87358,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0
606,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7950,70,11,1998,87000,Petrol,110,1,Silver,0,1600,4,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
607,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7950,73,8,1998,87000,Petrol,86,1,Red,0,1300,3,4,5,69,1015,0,1,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
608,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8250,72,9,1998,86860,Petrol,110,0,Green,0,1600,5,4,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
609,TOYOTA Corolla 1.3 16V LB Linea Luna 4/5-Doors,8750,79,2,1998,86000,Petrol,86,1,Green,0,1300,5,4,5,69,1040,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
610,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,8500,70,11,1998,85864,Diesel,72,1,Green,0,2000,5,4,5,185,1135,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
611,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9450,70,11,1998,85470,Petrol,107,0,Red,1,1600,3,4,5,85,1080,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
612,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,7900,70,11,1998,85000,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
613,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,79,2,1998,84966,Petrol,110,0,White,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
614,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8950,73,8,1998,84402,Petrol,110,1,Red,0,1600,4,4,5,69,1035,1,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
615,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,6950,80,1,1998,84000,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
616,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,7750,77,4,1998,84000,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
617,TOYOTA Corolla LIFTBACK 1.6 Linea Terra Liftback 4/5-Doors,8950,80,1,1998,83540,Petrol,110,1,Green,0,1600,5,4,5,85,1070,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
618,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,71,10,1998,83291,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
619,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,71,10,1998,83047,Petrol,86,1,Black,1,1300,3,4,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
620,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7450,78,3,1998,82675,Petrol,86,0,White,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
621,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,75,6,1998,82256,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
622,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,80,1,1998,82021,Petrol,86,1,Grey,0,1300,5,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
623,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7495,79,2,1998,81988,Petrol,110,1,Grey,0,1600,5,4,5,85,1070,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
624,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,6950,70,11,1998,81663,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
625,TOYOTA Corolla 1.6 16v Linea Terra 4/5-Doors,7250,78,3,1998,80000,Petrol,110,1,Blue,0,1600,4,4,5,19,1065,0,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
626,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7750,74,7,1998,78894,Petrol,110,0,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
627,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,4,1998,78435,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,72,9,1998,78120,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
629,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8000,78,3,1998,77000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
630,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,76,5,1998,76268,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
631,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,8250,80,1,1998,76000,Petrol,110,0,Red,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
632,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,72,9,1998,75840,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
633,TOYOTA Corolla 1.6 Linea Terra Comfort H 2/3-Doors,8950,72,9,1998,75525,Petrol,110,1,Blue,0,1600,3,4,5,19,1114,0,0,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
634,TOYOTA Corolla 1.6 station 1 Stationwagen,7995,79,2,1998,75322,Petrol,110,1,Green,0,1600,4,4,5,85,1115,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
635,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,5950,71,10,1998,75085,Petrol,86,0,Blue,0,1300,5,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
636,TOYOTA Corolla 1.3 16V Linea Terra 4/5-Doors,8950,69,12,1998,75000,Petrol,86,1,Blue,0,1300,4,4,5,69,1000,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,TOYOTA Corolla LIFTBACK 1.6 Linea Luna Liftback 4/5-Doors,7600,78,3,1998,74926,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
638,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8450,69,12,1998,74573,Petrol,110,1,Blue,0,1600,5,4,5,85,1085,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
639,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9000,80,1,1998,74196,Petrol,110,0,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1
640,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7400,75,6,1998,74096,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
641,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,71,10,1998,74000,Petrol,110,0,Blue,0,1600,3,4,5,69,1050,0,0,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
642,TOYOTA Corolla 1.3 SDN LINEA TERRA AUT 4/5-Doors,8450,78,3,1998,73638,Petrol,86,1,Grey,1,1300,4,4,5,19,1015,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
643,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7500,80,1,1998,73200,Petrol,110,1,Black,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
644,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,70,11,1998,73014,Petrol,110,1,Blue,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
645,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,7950,79,2,1998,72328,Petrol,110,1,Silver,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
646,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA AUT4 4/5-Doors,8950,71,10,1998,72128,Petrol,107,1,Grey,1,1600,5,4,5,85,1100,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
647,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8250,78,3,1998,72000,Petrol,110,1,Green,0,1600,4,4,5,69,1035,1,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
648,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,77,4,1998,71900,Petrol,86,1,Green,0,1300,3,4,5,69,1015,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
649,TOYOTA Corolla 1.6 Terra LB 4/5-Doors,6950,80,1,1998,71740,Petrol,110,1,Silver,0,1600,5,4,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
650,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7750,79,2,1998,71359,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
651,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,78,3,1998,71186,Petrol,110,0,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
652,TOYOTA Corolla 1.6 VVTi Linea terra 2/3-Doors,7950,76,5,1998,71000,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7450,77,4,1998,70932,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
654,TOYOTA Corolla 1.6 WGN LINEA TERRA Stationwagen,7500,73,8,1998,70482,Petrol,110,1,Red,0,1600,5,4,5,19,1075,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
655,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,76,5,1998,70039,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
656,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,7950,75,6,1998,69388,Petrol,86,0,Blue,0,1300,3,4,5,69,1010,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9250,78,3,1998,69000,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
658,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9950,79,2,1998,68945,Petrol,110,1,Grey,0,1600,5,4,5,85,1085,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
659,TOYOTA Corolla 1.6 16V LIFTBACK LINEA LUNA 4/5-Doors,7995,76,5,1998,68000,Petrol,110,1,Black,0,1600,5,4,5,85,1075,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
660,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,7450,75,6,1998,67451,Petrol,86,1,Red,0,1300,4,4,5,69,1000,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
661,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,8500,78,3,1998,67255,Petrol,110,0,Red,0,1600,5,4,5,85,1085,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
662,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,9400,69,12,1998,67092,Diesel,72,1,Green,0,2000,3,4,5,185,1115,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
663,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,79,2,1998,66855,Petrol,110,1,Red,0,1600,5,4,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
664,TOYOTA Corolla 1.6HB 2/3-Doors,8500,74,7,1998,66718,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
665,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,7400,80,1,1998,65950,Petrol,110,0,Black,0,1600,5,4,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
